original_name_id,reason,gender,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,source_id,source_row,status,notes
ttn_022934,generated_patronymic,female,Сәетгариф кызы,Саитгарифовна,Saetgarif kyzy,Saitgarifovna,zags_2025,ev_0007170,active,patronymic
ttn_022938,generated_patronymic,male,Сәетҗан улы,Саитзянович,Saetcan uly,Saitzianovich,zags_2025,ev_0007172,active,patronymic
ttn_022939,generated_patronymic,female,Сәетҗан кызы,Саитзяновна,Saetcan kyzy,Saitzianovna,zags_2025,ev_0007173,active,patronymic
ttn_022943,generated_patronymic,male,Сәетмөхәммәт улы,Саитмухамметович,Saetmoxammat uly,Saitmukhammetovich,zags_2025,ev_0007175,active,patronymic
ttn_022944,generated_patronymic,female,Сәетмөхәммәт кызы,Саитмухамметовна,Saetmoxammat kyzy,Saitmukhammetovna,zags_2025,ev_0007176,active,patronymic
ttn_022948,generated_patronymic,male,Сәетнур улы,Саитнурович,Saetnur uly,Saitnurovich,zags_2025,ev_0007178,active,patronymic
ttn_022949,generated_patronymic,female,Сәетнур кызы,Саитнуровна,Saetnur kyzy,Saitnurovna,zags_2025,ev_0007179,active,patronymic
ttn_022952,generated_patronymic,male,Сәет улы,Саитович,Saet uly,Saitovich,zags_2025,ev_0007148,active,patronymic
ttn_022953,generated_patronymic,female,Сәет кызы,Саитовна,Saet kyzy,Saitovna,zags_2025,ev_0007149,active,patronymic
ttn_022957,generated_patronymic,male,Сәетхан улы,Саитханович,Saetxan uly,Saitkhanovich,zags_2025,ev_0007181,active,patronymic
ttn_022958,generated_patronymic,female,Сәетхан кызы,Саитхановна,Saetxan kyzy,Saitkhanovna,zags_2025,ev_0007182,active,patronymic
ttn_022965,generated_patronymic,male,Сәйдәр улы,Сайдарович,Saydar uly,Saidarovich,zags_2025,ev_0007184,active,patronymic
ttn_022966,generated_patronymic,female,Сәйдәр кызы,Сайдаровна,Saydar kyzy,Saidarovna,zags_2025,ev_0007185,active,patronymic
ttn_022970,generated_patronymic,male,Сәйдәш улы,Сайдашевич,Saydash uly,Saidashevich,zags_2025,ev_0007187,active,patronymic
ttn_022971,generated_patronymic,female,Сәйдәш кызы,Сайдашевна,Saydash kyzy,Saidashevna,zags_2025,ev_0007188,active,patronymic
ttn_022976,generated_patronymic,male,Сәйдулла улы,Сайдуллович,Saydulla uly,Saidullovich,zags_2025,ev_0007190,active,patronymic
ttn_022977,generated_patronymic,female,Сәйдулла кызы,Сайдулловна,Saydulla kyzy,Saidullovna,zags_2025,ev_0007191,active,patronymic
ttn_022982,generated_patronymic,male,Сәйран улы,Сайранович,Sayran uly,Sairanovich,zags_2025,ev_0007193,active,patronymic
ttn_022983,generated_patronymic,female,Сәйран кызы,Сайрановна,Sayran kyzy,Sairanovna,zags_2025,ev_0007194,active,patronymic
ttn_022987,generated_patronymic,male,Сәйфегали улы,Сайфегалиевич,Sayfegali uly,Saifegalievich,zags_2025,ev_0007196,active,patronymic
ttn_022988,generated_patronymic,female,Сәйфегали кызы,Сайфегалиевна,Sayfegali kyzy,Saifegalievna,zags_2025,ev_0007197,active,patronymic
ttn_022992,generated_patronymic,male,Сәйфегалим улы,Сайфегалимович,Sayfegalim uly,Saifegalimovich,zags_2025,ev_0007199,active,patronymic
ttn_022993,generated_patronymic,female,Сәйфегалим кызы,Сайфегалимовна,Sayfegalim kyzy,Saifegalimovna,zags_2025,ev_0007200,active,patronymic
ttn_022997,generated_patronymic,male,Сәйфелислам улы,Сайфелисламович,Sayfelislam uly,Saifelislamovich,zags_2025,ev_0007202,active,patronymic
ttn_022998,generated_patronymic,female,Сәйфелислам кызы,Сайфелисламовна,Sayfelislam kyzy,Saifelislamovna,zags_2025,ev_0007203,active,patronymic
ttn_023002,generated_patronymic,male,Сәйфелгабит улы,Сайфельгабитович,Sayfelgabit uly,Saifelgabitovich,zags_2025,ev_0007205,active,patronymic
ttn_023003,generated_patronymic,female,Сәйфелгабит кызы,Сайфельгабитовна,Sayfelgabit kyzy,Saifelgabitovna,zags_2025,ev_0007206,active,patronymic
ttn_023007,generated_patronymic,male,Сәйфелмөлек улы,Сайфельмулюкович,Sayfelmolek uly,Saifelmuliukovich,zags_2025,ev_0007208,active,patronymic
ttn_023008,generated_patronymic,female,Сәйфелмөлек кызы,Сайфельмулюковна,Sayfelmolek kyzy,Saifelmuliukovna,zags_2025,ev_0007209,active,patronymic
ttn_023012,generated_patronymic,male,Сәйфетдин улы,Сайфетдинович,Sayfetdin uly,Saifetdinovich,zags_2025,ev_0007211,active,patronymic
ttn_023013,generated_patronymic,female,Сәйфетдин кызы,Сайфетдиновна,Sayfetdin kyzy,Saifetdinovna,zags_2025,ev_0007212,active,patronymic
ttn_023014,missing_tatar_canonical,male,,Сайфи,,Saifi,tatar_unified_bootstrap,,active,bootstrap
ttn_023018,generated_patronymic,male,Сәйфисаттар улы,Сайфисаттарович,Sayfisattar uly,Saifisattarovich,zags_2025,ev_0007214,active,patronymic
ttn_023019,generated_patronymic,female,Сәйфисаттар кызы,Сайфисаттаровна,Sayfisattar kyzy,Saifisattarovna,zags_2025,ev_0007215,active,patronymic
ttn_023023,generated_patronymic,male,Сәйфихан улы,Сайфиханович,Sayfixan uly,Saifikhanovich,zags_2025,ev_0007217,active,patronymic
ttn_023024,generated_patronymic,female,Сәйфихан кызы,Сайфихановна,Sayfixan kyzy,Saifikhanovna,zags_2025,ev_0007218,active,patronymic
ttn_023026,missing_tatar_canonical,male,,Сайфуддин,,Saifuddin,tatar_unified_bootstrap,,active,bootstrap
ttn_023030,generated_patronymic,male,Сәйфулла улы,Сайфуллович,Sayfulla uly,Saifullovich,zags_2025,ev_0007220,active,patronymic
ttn_023031,generated_patronymic,female,Сәйфулла кызы,Сайфулловна,Sayfulla kyzy,Saifullovna,zags_2025,ev_0007221,active,patronymic
ttn_023035,generated_patronymic,male,Сәйяр улы,Сайярович,Sayyar uly,Saiiarovich,zags_2025,ev_0007223,active,patronymic
ttn_023036,generated_patronymic,female,Сәйяр кызы,Сайяровна,Sayyar kyzy,Saiiarovna,zags_2025,ev_0007224,active,patronymic
ttn_023037,missing_tatar_canonical,male,,Сакиб,,Sakib,tatar_unified_bootstrap,,active,bootstrap
ttn_023042,generated_patronymic,male,Сәкин улы,Сакинович,Sakin uly,Sakinovich,zags_2025,ev_0007226,active,patronymic
ttn_023043,generated_patronymic,female,Сәкин кызы,Сакиновна,Sakin kyzy,Sakinovna,zags_2025,ev_0007227,active,patronymic
ttn_023044,missing_tatar_canonical,male,,Сакит,,Sakit,tatar_unified_bootstrap,,active,bootstrap
ttn_023050,generated_patronymic,male,Салават улы,Салаватович,Salavat uly,Salavatovich,zags_2025,ev_0007229,active,patronymic
ttn_023051,generated_patronymic,female,Салават кызы,Салаватовна,Salavat kyzy,Salavatovna,zags_2025,ev_0007230,active,patronymic
ttn_023057,generated_patronymic,male,Салаватулла улы,Салаватуллович,Salavatulla uly,Salavatullovich,zags_2025,ev_0007232,active,patronymic
ttn_023058,generated_patronymic,female,Салаватулла кызы,Салаватулловна,Salavatulla kyzy,Salavatullovna,zags_2025,ev_0007233,active,patronymic
ttn_023059,missing_tatar_canonical,male,,Салар,,Salar,tatar_unified_bootstrap,,active,bootstrap
ttn_023064,generated_patronymic,male,Сәлахетдин улы,Салахетдинович,Salaxetdin uly,Salakhetdinovich,zags_2025,ev_0007238,active,patronymic
ttn_023065,generated_patronymic,female,Сәлахетдин кызы,Салахетдиновна,Salaxetdin kyzy,Salakhetdinovna,zags_2025,ev_0007239,active,patronymic
ttn_023069,generated_patronymic,male,Сәлах улы,Салахович,Salax uly,Salakhovich,zags_2025,ev_0007235,active,patronymic
ttn_023070,generated_patronymic,female,Сәлах кызы,Салаховна,Salax kyzy,Salakhovna,zags_2025,ev_0007236,active,patronymic
ttn_023071,missing_tatar_canonical,male,,Салем,,Salem,tatar_unified_bootstrap,,active,bootstrap
ttn_023075,generated_patronymic,male,Салигаскәр улы,Салигаскарович,Saligaskar uly,Saligaskarovich,zags_2025,ev_0007241,active,patronymic
ttn_023076,generated_patronymic,female,Салигаскәр кызы,Салигаскаровна,Saligaskar kyzy,Saligaskarovna,zags_2025,ev_0007242,active,patronymic
ttn_023087,generated_patronymic,male,Сәлимбай улы,Салимбаевич,Salimbay uly,Salimbaevich,zags_2025,ev_0007247,active,patronymic
ttn_023088,generated_patronymic,female,Сәлимбай кызы,Салимбаевна,Salimbay kyzy,Salimbaevna,zags_2025,ev_0007248,active,patronymic
ttn_023093,generated_patronymic,male,Сәлимбәк улы,Салимбекович,Salimbak uly,Salimbekovich,zags_2025,ev_0007250,active,patronymic
ttn_023094,generated_patronymic,female,Сәлимбәк кызы,Салимбековна,Salimbak kyzy,Salimbekovna,zags_2025,ev_0007251,active,patronymic
ttn_023097,generated_patronymic,male,Сәлимгәрәй улы,Салимгараевич,Salimgaray uly,Salimgaraevich,zags_2025,ev_0007253,active,patronymic
ttn_023098,generated_patronymic,female,Сәлимгәрәй кызы,Салимгараевна,Salimgaray kyzy,Salimgaraevna,zags_2025,ev_0007254,active,patronymic
ttn_023103,generated_patronymic,male,Сәлимҗан улы,Салимзянович,Salimcan uly,Salimzianovich,zags_2025,ev_0007256,active,patronymic
ttn_023104,generated_patronymic,female,Сәлимҗан кызы,Салимзяновна,Salimcan kyzy,Salimzianovna,zags_2025,ev_0007257,active,patronymic
ttn_023107,generated_patronymic,male,Сәлим улы,Салимович,Salim uly,Salimovich,zags_2025,ev_0007244,active,patronymic
ttn_023108,generated_patronymic,female,Сәлим кызы,Салимовна,Salim kyzy,Salimovna,zags_2025,ev_0007245,active,patronymic
ttn_023112,generated_patronymic,male,Сәлимулла улы,Салимуллович,Salimulla uly,Salimullovich,zags_2025,ev_0007259,active,patronymic
ttn_023113,generated_patronymic,female,Сәлимулла кызы,Салимулловна,Salimulla kyzy,Salimullovna,zags_2025,ev_0007260,active,patronymic
ttn_023117,generated_patronymic,male,Сәлимхан улы,Салимханович,Salimxan uly,Salimkhanovich,zags_2025,ev_0007262,active,patronymic
ttn_023118,generated_patronymic,female,Сәлимхан кызы,Салимхановна,Salimxan kyzy,Salimkhanovna,zags_2025,ev_0007263,active,patronymic
ttn_023127,generated_patronymic,male,Салихбай улы,Салихбаевич,Salixbay uly,Salikhbaevich,zags_2025,ev_0007268,active,patronymic
ttn_023128,generated_patronymic,female,Салихбай кызы,Салихбаевна,Salixbay kyzy,Salikhbaevna,zags_2025,ev_0007269,active,patronymic
ttn_023135,generated_patronymic,male,Салихбәк улы,Салихбекович,Salixbak uly,Salikhbekovich,zags_2025,ev_0007271,active,patronymic
ttn_023136,generated_patronymic,female,Салихбәк кызы,Салихбековна,Salixbak kyzy,Salikhbekovna,zags_2025,ev_0007272,active,patronymic
ttn_023145,generated_patronymic,male,Салихҗан улы,Салихзянович,Salixcan uly,Salikhzianovich,zags_2025,ev_0007274,active,patronymic
ttn_023146,generated_patronymic,female,Салихҗан кызы,Салихзяновна,Salixcan kyzy,Salikhzianovna,zags_2025,ev_0007275,active,patronymic
ttn_023155,generated_patronymic,male,Салихкол улы,Салихкулович,Salixkol uly,Salikhkulovich,zags_2025,ev_0007277,active,patronymic
ttn_023156,generated_patronymic,female,Салихкол кызы,Салихкуловна,Salixkol kyzy,Salikhkulovna,zags_2025,ev_0007278,active,patronymic
ttn_023167,generated_patronymic,male,Салихмулла улы,Салихмуллович,Salixmulla uly,Salikhmullovich,zags_2025,ev_0007280,active,patronymic
ttn_023168,generated_patronymic,female,Салихмулла кызы,Салихмулловна,Salixmulla kyzy,Salikhmullovna,zags_2025,ev_0007281,active,patronymic
ttn_023172,generated_patronymic,male,Салихморза улы,Салихмурзович,Salixmorza uly,Salikhmurzovich,zags_2025,ev_0007283,active,patronymic
ttn_023173,generated_patronymic,female,Салихморза кызы,Салихмурзовна,Salixmorza kyzy,Salikhmurzovna,zags_2025,ev_0007284,active,patronymic
ttn_023176,generated_patronymic,male,Салих улы,Салихович,Salix uly,Salikhovich,zags_2025,ev_0007265,active,patronymic
ttn_023177,generated_patronymic,female,Салих кызы,Салиховна,Salix kyzy,Salikhovna,zags_2025,ev_0007266,active,patronymic
ttn_023183,generated_patronymic,male,Салиххан улы,Салихханович,Salixxan uly,Salikhkhanovich,zags_2025,ev_0007286,active,patronymic
ttn_023184,generated_patronymic,female,Салиххан кызы,Салиххановна,Salixxan kyzy,Salikhkhanovna,zags_2025,ev_0007287,active,patronymic
ttn_023194,generated_patronymic,male,Сәлмән улы,Салманович,Salman uly,Salmanovich,zags_2025,ev_0007289,active,patronymic
ttn_023195,generated_patronymic,female,Сәлмән кызы,Салмановна,Salman kyzy,Salmanovna,zags_2025,ev_0007290,active,patronymic
ttn_023202,generated_patronymic,male,Сәлам улы,Салямович,Salam uly,Saliamovich,zags_2025,ev_0007292,active,patronymic
ttn_023203,generated_patronymic,female,Сәлам кызы,Салямовна,Salam kyzy,Saliamovna,zags_2025,ev_0007293,active,patronymic
ttn_023204,missing_tatar_canonical,male,,Самад,,Samad,tatar_unified_bootstrap,,active,bootstrap
ttn_023212,generated_patronymic,male,Самат улы,Саматович,Samat uly,Samatovich,zags_2025,ev_0007295,active,patronymic
ttn_023213,generated_patronymic,female,Самат кызы,Саматовна,Samat kyzy,Samatovna,zags_2025,ev_0007296,active,patronymic
ttn_023215,missing_tatar_canonical,male,,Сами,,Sami,tatar_unified_bootstrap,,active,bootstrap
ttn_023220,generated_patronymic,male,Сәмигъ улы,Самигович,Samig uly,Samigovich,zags_2025,ev_0007298,active,patronymic
ttn_023221,generated_patronymic,female,Сәмигъ кызы,Самиговна,Samig kyzy,Samigovna,zags_2025,ev_0007299,active,patronymic
ttn_023225,generated_patronymic,male,Сәмигулла улы,Самигуллович,Samigulla uly,Samigullovich,zags_2025,ev_0007301,active,patronymic
ttn_023226,generated_patronymic,female,Сәмигулла кызы,Самигулловна,Samigulla kyzy,Samigullovna,zags_2025,ev_0007302,active,patronymic
ttn_023228,missing_tatar_canonical,male,,Самиир,,Samiir,tatar_unified_bootstrap,,active,bootstrap
ttn_023235,generated_patronymic,male,Сәмин улы,Саминович,Samin uly,Saminovich,zags_2025,ev_0007304,active,patronymic
ttn_023236,generated_patronymic,female,Сәмин кызы,Саминовна,Samin kyzy,Saminovna,zags_2025,ev_0007305,active,patronymic
ttn_023242,generated_patronymic,male,Сәмирбәк улы,Самирбекович,Samirbak uly,Samirbekovich,zags_2025,ev_0007310,active,patronymic
ttn_023243,generated_patronymic,female,Сәмирбәк кызы,Самирбековна,Samirbak kyzy,Samirbekovna,zags_2025,ev_0007311,active,patronymic
ttn_023246,generated_patronymic,male,Сәмир улы,Самирович,Samir uly,Samirovich,zags_2025,ev_0007307,active,patronymic
ttn_023247,generated_patronymic,female,Сәмир кызы,Самировна,Samir kyzy,Samirovna,zags_2025,ev_0007308,active,patronymic
ttn_023250,generated_patronymic,male,Сәмирхан улы,Самирханович,Samirxan uly,Samirkhanovich,zags_2025,ev_0007313,active,patronymic
ttn_023251,generated_patronymic,female,Сәмирхан кызы,Самирхановна,Samirxan kyzy,Samirkhanovna,zags_2025,ev_0007314,active,patronymic
ttn_023255,generated_patronymic,male,Сәмит улы,Самитович,Samit uly,Samitovich,zags_2025,ev_0007316,active,patronymic
ttn_023256,generated_patronymic,female,Сәмит кызы,Самитовна,Samit kyzy,Samitovna,zags_2025,ev_0007317,active,patronymic
ttn_023259,missing_tatar_canonical,male,,Санджар,,Sandzhar,tatar_unified_bootstrap,,active,bootstrap
ttn_023261,missing_tatar_canonical,male,,Сани,,Sani,tatar_unified_bootstrap,,active,bootstrap
ttn_023267,generated_patronymic,male,Санир улы,Санирович,Sanir uly,Sanirovich,zags_2025,ev_0007319,active,patronymic
ttn_023268,generated_patronymic,female,Санир кызы,Санировна,Sanir kyzy,Sanirovna,zags_2025,ev_0007320,active,patronymic
ttn_023277,generated_patronymic,male,Сәрвәретдин улы,Сарваретдинович,Sarvaretdin uly,Sarvaretdinovich,zags_2025,ev_0007322,active,patronymic
ttn_023278,generated_patronymic,female,Сәрвәретдин кызы,Сарваретдиновна,Sarvaretdin kyzy,Sarvaretdinovna,zags_2025,ev_0007323,active,patronymic
ttn_023293,generated_patronymic,male,Сәрдар улы,Сардарович,Sardar uly,Sardarovich,zags_2025,ev_0007325,active,patronymic
ttn_023294,generated_patronymic,female,Сәрдар кызы,Сардаровна,Sardar kyzy,Sardarovna,zags_2025,ev_0007326,active,patronymic
ttn_023295,missing_tatar_canonical,male,,Сардор,,Sardor,tatar_unified_bootstrap,,active,bootstrap
ttn_023299,generated_patronymic,male,Сәригаскәр улы,Саригаскарович,Sarigaskar uly,Sarigaskarovich,zags_2025,ev_0007328,active,patronymic
ttn_023300,generated_patronymic,female,Сәригаскәр кызы,Саригаскаровна,Sarigaskar kyzy,Sarigaskarovna,zags_2025,ev_0007329,active,patronymic
ttn_023301,missing_tatar_canonical,female,,Сарийя,,Sariiia,tatar_unified_bootstrap,,active,bootstrap
ttn_023310,generated_patronymic,male,Сәрмәт улы,Сарматович,Sarmat uly,Sarmatovich,zags_2025,ev_0007331,active,patronymic
ttn_023311,generated_patronymic,female,Сәрмәт кызы,Сарматовна,Sarmat kyzy,Sarmatovna,zags_2025,ev_0007332,active,patronymic
ttn_023312,missing_tatar_canonical,female,,Сарра,,Sarra,tatar_unified_bootstrap,,active,bootstrap
ttn_023317,generated_patronymic,male,Сәрхан улы,Сарханович,Sarxan uly,Sarkhanovich,zags_2025,ev_0007334,active,patronymic
ttn_023318,generated_patronymic,female,Сәрхан кызы,Сархановна,Sarxan kyzy,Sarkhanovna,zags_2025,ev_0007335,active,patronymic
ttn_023324,generated_patronymic,male,Саттар улы,Саттарович,Sattar uly,Sattarovich,zags_2025,ev_0007337,active,patronymic
ttn_023325,generated_patronymic,female,Саттар кызы,Саттаровна,Sattar kyzy,Sattarovna,zags_2025,ev_0007338,active,patronymic
ttn_023330,generated_patronymic,male,Сәүбән улы,Саубанович,Sauban uly,Saubanovich,zags_2025,ev_0007340,active,patronymic
ttn_023331,generated_patronymic,female,Сәүбән кызы,Саубановна,Sauban kyzy,Saubanovna,zags_2025,ev_0007341,active,patronymic
ttn_023338,generated_patronymic,male,Сафагәрәй улы,Сафагараевич,Safagaray uly,Safagaraevich,zags_2025,ev_0007346,active,patronymic
ttn_023339,generated_patronymic,female,Сафагәрәй кызы,Сафагараевна,Safagaray kyzy,Safagaraevna,zags_2025,ev_0007347,active,patronymic
ttn_023356,generated_patronymic,male,Сафакол улы,Сафакулович,Safakol uly,Safakulovich,zags_2025,ev_0007349,active,patronymic
ttn_023357,generated_patronymic,female,Сафакол кызы,Сафакуловна,Safakol kyzy,Safakulovna,zags_2025,ev_0007350,active,patronymic
ttn_023363,generated_patronymic,male,Сафанур улы,Сафанурович,Safanur uly,Safanurovich,zags_2025,ev_0007352,active,patronymic
ttn_023364,generated_patronymic,female,Сафанур кызы,Сафануровна,Safanur kyzy,Safanurovna,zags_2025,ev_0007353,active,patronymic
ttn_023368,generated_patronymic,male,Сәфәрбай улы,Сафарбаевич,Safarbay uly,Safarbaevich,zags_2025,ev_0007358,active,patronymic
ttn_023369,generated_patronymic,female,Сәфәрбай кызы,Сафарбаевна,Safarbay kyzy,Safarbaevna,zags_2025,ev_0007359,active,patronymic
ttn_023374,generated_patronymic,male,Сәфәрбәк улы,Сафарбекович,Safarbak uly,Safarbekovich,zags_2025,ev_0007361,active,patronymic
ttn_023375,generated_patronymic,female,Сәфәрбәк кызы,Сафарбековна,Safarbak kyzy,Safarbekovna,zags_2025,ev_0007362,active,patronymic
ttn_023379,generated_patronymic,male,Сәфәрвәли улы,Сафарвалиевич,Safarvali uly,Safarvalievich,zags_2025,ev_0007364,active,patronymic
ttn_023380,generated_patronymic,female,Сәфәрвәли кызы,Сафарвалиевна,Safarvali kyzy,Safarvalievna,zags_2025,ev_0007365,active,patronymic
ttn_023384,generated_patronymic,male,Сәфәргали улы,Сафаргалиевич,Safargali uly,Safargalievich,zags_2025,ev_0007367,active,patronymic
ttn_023385,generated_patronymic,female,Сәфәргали кызы,Сафаргалиевна,Safargali kyzy,Safargalievna,zags_2025,ev_0007368,active,patronymic
ttn_023388,generated_patronymic,male,Сәфәргәрәй улы,Сафаргараевич,Safargaray uly,Safargaraevich,zags_2025,ev_0007370,active,patronymic
ttn_023389,generated_patronymic,female,Сәфәргәрәй кызы,Сафаргараевна,Safargaray kyzy,Safargaraevna,zags_2025,ev_0007371,active,patronymic
ttn_023394,generated_patronymic,male,Сәфәргол улы,Сафаргулович,Safargol uly,Safargulovich,zags_2025,ev_0007373,active,patronymic
ttn_023395,generated_patronymic,female,Сәфәргол кызы,Сафаргуловна,Safargol kyzy,Safargulovna,zags_2025,ev_0007374,active,patronymic
ttn_023399,generated_patronymic,male,Сәфәрҗан улы,Сафарзянович,Safarcan uly,Safarzianovich,zags_2025,ev_0007376,active,patronymic
ttn_023400,generated_patronymic,female,Сәфәрҗан кызы,Сафарзяновна,Safarcan kyzy,Safarzianovna,zags_2025,ev_0007377,active,patronymic
ttn_023404,generated_patronymic,male,Сәфәр улы,Сафарович,Safar uly,Safarovich,zags_2025,ev_0007355,active,patronymic
ttn_023405,generated_patronymic,female,Сәфәр кызы,Сафаровна,Safar kyzy,Safarovna,zags_2025,ev_0007356,active,patronymic
ttn_023406,missing_tatar_canonical,male,,Сафи,,Safi,tatar_unified_bootstrap,,active,bootstrap
ttn_023421,generated_patronymic,male,Сафиулла улы,Сафиуллович,Safiulla uly,Safiullovich,zags_2025,ev_0007379,active,patronymic
ttn_023422,generated_patronymic,female,Сафиулла кызы,Сафиулловна,Safiulla kyzy,Safiullovna,zags_2025,ev_0007380,active,patronymic
ttn_023426,generated_patronymic,male,Сафа улы,Сафович,Safa uly,Safovich,zags_2025,ev_0007343,active,patronymic
ttn_023427,generated_patronymic,female,Сафа кызы,Сафовна,Safa kyzy,Safovna,zags_2025,ev_0007344,active,patronymic
ttn_023436,generated_patronymic,male,Сафуангали улы,Сафуангалиевич,Safuangali uly,Safuangalievich,zags_2025,ev_0007385,active,patronymic
ttn_023437,generated_patronymic,female,Сафуангали кызы,Сафуангалиевна,Safuangali kyzy,Safuangalievna,zags_2025,ev_0007386,active,patronymic
ttn_023440,generated_patronymic,male,Сафуан улы,Сафуанович,Safuan uly,Safuanovich,zags_2025,ev_0007382,active,patronymic
ttn_023441,generated_patronymic,female,Сафуан кызы,Сафуановна,Safuan kyzy,Safuanovna,zags_2025,ev_0007383,active,patronymic
ttn_023448,generated_patronymic,male,Сәхәбетдин улы,Сахабетдинович,Saxabetdin uly,Sakhabetdinovich,zags_2025,ev_0007388,active,patronymic
ttn_023449,generated_patronymic,female,Сәхәбетдин кызы,Сахабетдиновна,Saxabetdin kyzy,Sakhabetdinovna,zags_2025,ev_0007389,active,patronymic
ttn_023453,generated_patronymic,male,Сәхәп улы,Сахапович,Saxap uly,Sakhapovich,zags_2025,ev_0007391,active,patronymic
ttn_023454,generated_patronymic,female,Сәхәп кызы,Сахаповна,Saxap kyzy,Sakhapovna,zags_2025,ev_0007392,active,patronymic
ttn_023455,missing_tatar_canonical,male,,Сахи,,Sakhi,tatar_unified_bootstrap,,active,bootstrap
ttn_023456,missing_tatar_canonical,male,,Сахиб,,Sakhib,tatar_unified_bootstrap,,active,bootstrap
ttn_023461,generated_patronymic,male,Сәхибетдин улы,Сахибетдинович,Saxibetdin uly,Sakhibetdinovich,zags_2025,ev_0007394,active,patronymic
ttn_023462,generated_patronymic,female,Сәхибетдин кызы,Сахибетдиновна,Saxibetdin kyzy,Sakhibetdinovna,zags_2025,ev_0007395,active,patronymic
ttn_023464,missing_tatar_canonical,male,,Сахидям,,Sakhidiam,tatar_unified_bootstrap,,active,bootstrap
ttn_023472,generated_patronymic,male,Сәхипгәрәй улы,Сахипгараевич,Saxipgaray uly,Sakhipgaraevich,zags_2025,ev_0007400,active,patronymic
ttn_023473,generated_patronymic,female,Сәхипгәрәй кызы,Сахипгараевна,Saxipgaray kyzy,Sakhipgaraevna,zags_2025,ev_0007401,active,patronymic
ttn_023479,generated_patronymic,male,Сәхипҗан улы,Сахипзянович,Saxipcan uly,Sakhipzianovich,zags_2025,ev_0007403,active,patronymic
ttn_023480,generated_patronymic,female,Сәхипҗан кызы,Сахипзяновна,Saxipcan kyzy,Sakhipzianovna,zags_2025,ev_0007404,active,patronymic
ttn_023484,generated_patronymic,male,Сәхип улы,Сахипович,Saxip uly,Sakhipovich,zags_2025,ev_0007397,active,patronymic
ttn_023485,generated_patronymic,female,Сәхип кызы,Сахиповна,Saxip kyzy,Sakhipovna,zags_2025,ev_0007398,active,patronymic
ttn_023486,missing_tatar_canonical,male,,Сахир,,Sakhir,tatar_unified_bootstrap,,active,bootstrap
ttn_023491,generated_patronymic,male,Сәхиулла улы,Сахиуллович,Saxiulla uly,Sakhiullovich,zags_2025,ev_0007406,active,patronymic
ttn_023492,generated_patronymic,female,Сәхиулла кызы,Сахиулловна,Saxiulla kyzy,Sakhiullovna,zags_2025,ev_0007407,active,patronymic
ttn_023497,generated_patronymic,male,Сәядулла улы,Саядуллович,Sayadulla uly,Saiadullovich,zags_2025,ev_0007409,active,patronymic
ttn_023498,generated_patronymic,female,Сәядулла кызы,Саядулловна,Sayadulla kyzy,Saiadullovna,zags_2025,ev_0007410,active,patronymic
ttn_023503,generated_patronymic,male,Сәян улы,Саянович,Sayan uly,Saianovich,zags_2025,ev_0007412,active,patronymic
ttn_023504,generated_patronymic,female,Сәян кызы,Саяновна,Sayan kyzy,Saianovna,zags_2025,ev_0007413,active,patronymic
ttn_023509,generated_patronymic,male,Сәяр улы,Саярович,Sayar uly,Saiarovich,zags_2025,ev_0007415,active,patronymic
ttn_023510,generated_patronymic,female,Сәяр кызы,Саяровна,Sayar kyzy,Saiarovna,zags_2025,ev_0007416,active,patronymic
ttn_023513,missing_tatar_canonical,male,,Сепехр,,Sepekhr,tatar_unified_bootstrap,,active,bootstrap
ttn_023514,missing_tatar_canonical,male,,Сибай,,Sibai,tatar_unified_bootstrap,,active,bootstrap
ttn_023520,generated_patronymic,male,Сибатулла улы,Сибатуллович,Sibatulla uly,Sibatullovich,zags_2025,ev_0007418,active,patronymic
ttn_023521,generated_patronymic,female,Сибатулла кызы,Сибатулловна,Sibatulla kyzy,Sibatullovna,zags_2025,ev_0007419,active,patronymic
ttn_023525,generated_patronymic,male,Сибгать улы,Сибгатович,Sibgat uly,Sibgatovich,zags_2025,ev_0007421,active,patronymic
ttn_023526,generated_patronymic,female,Сибгать кызы,Сибгатовна,Sibgat kyzy,Sibgatovna,zags_2025,ev_0007422,active,patronymic
ttn_023532,generated_patronymic,male,Сибгатулла улы,Сибгатуллович,Sibgatulla uly,Sibgatullovich,zags_2025,ev_0007424,active,patronymic
ttn_023533,generated_patronymic,female,Сибгатулла кызы,Сибгатулловна,Sibgatulla kyzy,Sibgatullovna,zags_2025,ev_0007425,active,patronymic
ttn_023538,missing_tatar_canonical,male,,Сирадж,,Siradzh,tatar_unified_bootstrap,,active,bootstrap
ttn_023542,generated_patronymic,male,Сираҗетдин улы,Сиразетдинович,Siracetdin uly,Sirazetdinovich,zags_2025,ev_0007427,active,patronymic
ttn_023543,generated_patronymic,female,Сираҗетдин кызы,Сиразетдиновна,Siracetdin kyzy,Sirazetdinovna,zags_2025,ev_0007428,active,patronymic
ttn_023555,generated_patronymic,male,Сирин улы,Сиринович,Sirin uly,Sirinovich,zags_2025,ev_0007430,active,patronymic
ttn_023556,generated_patronymic,female,Сирин кызы,Сириновна,Sirin kyzy,Sirinovna,zags_2025,ev_0007431,active,patronymic
