entity_id,entity_type,gender,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,source_id,source_row,status,notes,is_lexical_exception
ttn_000476,given,male,Әгъдәс,Агдас,Agdas,Agdas,zags_2025,ev_0000226,active,given,false
ttn_000477,surname,male,Әгъдәсов,Агдасов,Agdasov,Agdasov,zags_2025,ev_0011517,active,surname,false
ttn_000478,surname,female,Әгъдәсова,Агдасова,Agdasova,Agdasova,zags_2025,ev_0011518,active,surname,false
ttn_000481,given,male,Әгъзам,Агзам,Agzam,Agzam,zags_2025,ev_0000229,active,given,false
ttn_000482,given,male,Әгъзаметдин,Агзаметдин,Agzametdin,Agzametdin,zags_2025,ev_0000232,active,given,false
ttn_000483,surname,male,Әгьзаметдинов,Агзаметдинов,Agzametdinov,Agzametdinov,zags_2025,ev_0011519,active,surname,false
ttn_000484,surname,female,Әгьзаметдинова,Агзаметдинова,Agzametdinova,Agzametdinova,zags_2025,ev_0011520,active,surname,false
ttn_000487,given,male,Әгъзамҗан,Агзамзян,Agzamcan,Agzamzian,zags_2025,ev_0000235,active,given,false
ttn_000488,surname,male,Әгъзамҗанов,Агзамзянов,Agzamcanov,Agzamzianov,zags_2025,ev_0011521,active,surname,false
ttn_000489,surname,female,Әгъзамҗанова,Агзамзянова,Agzamcanova,Agzamzianova,zags_2025,ev_0011522,active,surname,false
ttn_000492,surname,male,Әгъзамов,Агзамов,Agzamov,Agzamov,zags_2025,ev_0011523,active,surname,false
ttn_000493,surname,female,Әгъзамова,Агзамова,Agzamova,Agzamova,zags_2025,ev_0011524,active,surname,false
ttn_000496,given,male,Әгъзамулла,Агзамулла,Agzamulla,Agzamulla,zags_2025,ev_0000238,active,given,false
ttn_000497,surname,male,Әгьзамуллин,Агзамуллин,Agzamullin,Agzamullin,zags_2025,ev_0011525,active,surname,false
ttn_000498,surname,female,Әгъзамуллина,Агзамуллина,Agzamullina,Agzamullina,zags_2025,ev_0011526,active,surname,false
ttn_000501,given,female,Әгъзия,Агзия,Agziya,Agziia,zags_2025,ev_0009384,active,given,false
ttn_000504,given,male,Агиш,Агиш,Agish,Agish,zags_2025,ev_0000241,active,given,false
ttn_000507,surname,male,Агишев,Агишев,Agishev,Agishev,zags_2025,ev_0011527,active,surname,false
ttn_000508,surname,female,Агишева,Агишева,Agisheva,Agisheva,zags_2025,ev_0011528,active,surname,false
ttn_000511,given,male,Әгълимулла,Аглимулла,Aglimulla,Aglimulla,zags_2025,ev_0000244,active,given,false
ttn_000512,surname,male,Әгълимуллин,Аглимуллин,Aglimullin,Aglimullin,zags_2025,ev_0011529,active,surname,false
ttn_000513,surname,female,Әгълимуллина,Аглимуллина,Aglimullina,Aglimullina,zags_2025,ev_0011530,active,surname,false
ttn_000516,given,male,Әгълиулла,Аглиулла,Agliulla,Agliulla,zags_2025,ev_0000247,active,given,false
ttn_000517,surname,male,Әгълиуллин,Аглиуллин,Agliullin,Agliullin,zags_2025,ev_0011531,active,surname,false
ttn_000518,surname,female,Әгълиуллина,Аглиуллина,Agliullina,Agliullina,zags_2025,ev_0011532,active,surname,false
ttn_000522,given,male,Әгъләм,Аглям,Aglam,Agliam,zags_2025,ev_0000250,active,given,false
ttn_000523,given,male,Әгъләметдин,Агляметдин,Aglametdin,Agliametdin,zags_2025,ev_0000253,active,given,false
ttn_000524,surname,male,Әгъләметдинов,Агляметдинов,Aglametdinov,Agliametdinov,zags_2025,ev_0011533,active,surname,false
ttn_000525,surname,female,Әгъләметдинова,Агляметдинова,Aglametdinova,Agliametdinova,zags_2025,ev_0011534,active,surname,false
ttn_000528,given,male,Әгъләмҗан,Аглямзян,Aglamcan,Agliamzian,zags_2025,ev_0000256,active,given,false
ttn_000529,surname,male,Әгъләмҗанов,Аглямзянов,Aglamcanov,Agliamzianov,zags_2025,ev_0011535,active,surname,false
ttn_000530,surname,female,Әгьләмҗанова,Аглямзянова,Aglamcanova,Agliamzianova,zags_2025,ev_0011536,active,surname,false
ttn_000533,surname,male,Әгъләмов,Аглямов,Aglamov,Agliamov,zags_2025,ev_0011537,active,surname,false
ttn_000534,surname,female,Әгъләмова,Аглямова,Aglamova,Agliamova,zags_2025,ev_0011538,active,surname,false
ttn_000537,given,male,Әгъләмхан,Аглямхан,Aglamxan,Agliamkhan,zags_2025,ev_0000259,active,given,false
ttn_000538,surname,male,Әгьләмханов,Аглямханов,Aglamxanov,Agliamkhanov,zags_2025,ev_0011539,active,surname,false
ttn_000539,surname,female,Әгъләмханова,Аглямханова,Aglamxanova,Agliamkhanova,zags_2025,ev_0011540,active,surname,false
ttn_000542,given,male,Әгъләнур,Аглянур,Aglanur,Aglianur,zags_2025,ev_0000262,active,given,false
ttn_000543,surname,male,Әгъләнуров,Аглянуров,Aglanurov,Aglianurov,zags_2025,ev_0011541,active,surname,false
ttn_000544,surname,female,Әгьләнурова,Аглянурова,Aglanurova,Aglianurova,zags_2025,ev_0011542,active,surname,false
ttn_000547,surname,male,Әгьмәлев,Агмалев,Agmalev,Agmalev,zags_2025,ev_0011543,active,surname,false
ttn_000548,surname,female,Әгьмәлева,Агмалева,Agmaleva,Agmaleva,zags_2025,ev_0011544,active,surname,false
ttn_000551,given,male,Әгъмәл,Агмаль,Agmal,Agmal,zags_2025,ev_0000265,active,given,false
ttn_000552,given,male,Әгъсар,Агсар,Agsar,Agsar,zags_2025,ev_0000268,active,given,false
ttn_000553,surname,male,Әгъсаров,Агсаров,Agsarov,Agsarov,zags_2025,ev_0011545,active,surname,false
ttn_000554,surname,female,Әгъсарова,Агсарова,Agsarova,Agsarova,zags_2025,ev_0011546,active,surname,false
ttn_000557,given,male,Әгъфәр,Агфар,Agfar,Agfar,zags_2025,ev_0000271,active,given,false
ttn_000558,surname,male,Әгьфәров,Агфаров,Agfarov,Agfarov,zags_2025,ev_0011547,active,surname,false
ttn_000559,surname,female,Әгъфәрова,Агфарова,Agfarova,Agfarova,zags_2025,ev_0011548,active,surname,false
ttn_000562,given,male,Адаш,Адаш,Adash,Adash,zags_2025,ev_0000274,active,given,false
ttn_000565,surname,male,Адашев,Адашев,Adashev,Adashev,zags_2025,ev_0011549,active,surname,false
ttn_000566,surname,female,Адашева,Адашева,Adasheva,Adasheva,zags_2025,ev_0011550,active,surname,false
ttn_000569,given,male,Әдвәр,Адвар,Advar,Advar,zags_2025,ev_0000277,active,given,false
ttn_000570,surname,male,Әдвәров,Адваров,Advarov,Advarov,zags_2025,ev_0011551,active,surname,false
ttn_000571,surname,female,Әдвәрова,Адварова,Advarova,Advarova,zags_2025,ev_0011552,active,surname,false
ttn_000574,given,female,Әдгыя,Адгия,Adgyya,Adgiia,zags_2025,ev_0009385,active,given,false
ttn_000578,surname,male,Аделев,Аделев,Adelev,Adelev,zags_2025,ev_0011553,active,surname,false
ttn_000579,surname,female,Аделева,Аделева,Adeleva,Adeleva,zags_2025,ev_0011554,active,surname,false
ttn_000582,given,female,Аделина,Аделина,Adelina,Adelina,zags_2025,ev_0009386,active,given,false
ttn_000583,given,female,Аделия,Аделия,Adeliya,Adeliia,zags_2025,ev_0009387,active,given,false
ttn_000594,given,male,Адел,Адель,Adel,Adel,zags_2025,ev_0000280,active,given,false
ttn_000595,given,male,Аделхан,Адельхан,Adelxan,Adelkhan,zags_2025,ev_0000283,active,given,false
ttn_000596,surname,male,Аделханов,Адельханов,Adelxanov,Adelkhanov,zags_2025,ev_0011555,active,surname,false
ttn_000597,surname,female,Аделханова,Адельханова,Adelxanova,Adelkhanova,zags_2025,ev_0011556,active,surname,false
ttn_000600,given,male,Аделша,Адельша,Adelsha,Adelsha,zags_2025,ev_0000286,active,given,false
ttn_000603,surname,male,Аделшин,Адельшин,Adelshin,Adelshin,zags_2025,ev_0011557,active,surname,false
ttn_000604,surname,female,Аделшина,Адельшина,Adelshina,Adelshina,zags_2025,ev_0011558,active,surname,false
ttn_000607,given,female,Әдибә,Адиба,Adiba,Adiba,zags_2025,ev_0009388,active,given,false
ttn_000611,given,female,Әдилә,Адиля,Adila,Adilia,zags_2025,ev_0009389,active,given,false
ttn_000612,given,female,Әдинә,Адина,Adina,Adina,zags_2025,ev_0009390,active,given,false
ttn_000613,given,male,Әдип,Адип,Adip,Adip,zags_2025,ev_0000289,active,given,false
ttn_000614,surname,male,Әдипов,Адипов,Adipov,Adipov,zags_2025,ev_0011559,active,surname,false
ttn_000615,surname,female,Әдипова,Адипова,Adipova,Adipova,zags_2025,ev_0011560,active,surname,false
ttn_000618,given,male,Әдһәм,Адхам,Adham,Adkham,zags_2025,ev_0000292,active,given,false
ttn_000619,surname,male,Әдһәмов,Адхамов,Adhamov,Adkhamov,zags_2025,ev_0011561,active,surname,false
ttn_000620,surname,female,Әдһәмова,Адхамова,Adhamova,Adkhamova,zags_2025,ev_0011562,active,surname,false
ttn_000623,given,male,Әдхәт,Адхат,Adxat,Adkhat,zags_2025,ev_0000295,active,given,false
ttn_000624,surname,male,Әдхәтов,Адхатов,Adxatov,Adkhatov,zags_2025,ev_0011563,active,surname,false
ttn_000625,surname,female,Әдхәтова,Адхатова,Adxatova,Adkhatova,zags_2025,ev_0011564,active,surname,false
ttn_000631,given,female,Азадә,Азада,Azada,Azada,zags_2025,ev_0009391,active,given,false
ttn_000633,given,male,Азак,Азак,Azak,Azak,zags_2025,ev_0000298,active,given,false
ttn_000636,surname,male,Азаков,Азаков,Azakov,Azakov,zags_2025,ev_0011565,active,surname,false
ttn_000637,surname,female,Азакова,Азакова,Azakova,Azakova,zags_2025,ev_0011566,active,surname,false
ttn_000640,surname,male,Әзәлев,Азалев,Azalev,Azalev,zags_2025,ev_0011567,active,surname,false
ttn_000641,surname,female,Әзәлева,Азалева,Azaleva,Azaleva,zags_2025,ev_0011568,active,surname,false
ttn_000644,given,female,Азалина,Азалина,Azalina,Azalina,zags_2025,ev_0009392,active,given,false
ttn_000645,given,female,Азалия,Азалия,Azaliya,Azaliia,zags_2025,ev_0009393,active,given,false
ttn_000646,given,male,Әзәл,Азаль,Azal,Azal,zags_2025,ev_0000301,active,given,false
ttn_000647,given,male,Азамат,Азамат,Azamat,Azamat,zags_2025,ev_0000304,active,given,false
ttn_000650,surname,male,Азаматов,Азаматов,Azamatov,Azamatov,zags_2025,ev_0011569,active,surname,false
ttn_000651,surname,female,Азаматова,Азаматова,Azamatova,Azamatova,zags_2025,ev_0011570,active,surname,false
ttn_000654,given,male,Азаматулла,Азаматулла,Azamatulla,Azamatulla,zags_2025,ev_0000307,active,given,false
ttn_000656,surname,male,Азаматуллин,Азаматуллин,Azamatullin,Azamatullin,zags_2025,ev_0011571,active,surname,false
ttn_000657,surname,female,Азаматуллина,Азаматуллина,Azamatullina,Azamatullina,zags_2025,ev_0011572,active,surname,false
ttn_000660,given,male,Азат,Азат,Azat,Azat,zags_2025,ev_0000310,active,given,false
ttn_000663,given,male,Азатбәк,Азатбек,Azatbak,Azatbek,zags_2025,ev_0000313,active,given,false
ttn_000664,surname,male,Азатбәков,Азатбеков,Azatbakov,Azatbekov,zags_2025,ev_0011573,active,surname,false
ttn_000665,surname,female,Азатбәкова,Азатбекова,Azatbakova,Azatbekova,zags_2025,ev_0011574,active,surname,false
ttn_000673,surname,male,Азатов,Азатов,Azatov,Azatov,zags_2025,ev_0011575,active,surname,false
ttn_000674,surname,female,Азатова,Азатова,Azatova,Azatova,zags_2025,ev_0011576,active,surname,false
ttn_000677,given,male,Азатхан,Азатхан,Azatxan,Azatkhan,zags_2025,ev_0000316,active,given,false
ttn_000680,surname,male,Азатханов,Азатханов,Azatxanov,Azatkhanov,zags_2025,ev_0011577,active,surname,false
ttn_000681,surname,female,Азатханова,Азатханова,Azatxanova,Azatkhanova,zags_2025,ev_0011578,active,surname,false
ttn_000685,surname,male,Әҗебаев,Азибаев,Acebaev,Azibaev,zags_2025,ev_0011579,active,surname,false
ttn_000686,surname,female,Әҗебаева,Азибаева,Acebaeva,Azibaeva,zags_2025,ev_0011580,active,surname,false
ttn_000689,given,male,Әҗебай,Азибай,Acebay,Azibai,zags_2025,ev_0000319,active,given,false
ttn_000690,given,male,Әҗегол,Азигул,Acegol,Azigul,zags_2025,ev_0000322,active,given,false
ttn_000691,surname,male,Әҗеголов,Азигулов,Acegolov,Azigulov,zags_2025,ev_0011581,active,surname,false
ttn_000692,surname,female,Әҗеголова,Азигулова,Acegolova,Azigulova,zags_2025,ev_0011582,active,surname,false
ttn_000695,given,male,Азиз,Азиз,Aziz,Aziz,zags_2025,ev_0000325,active,given,false
ttn_000698,given,female,Азизә,Азиза,Aziza,Aziza,zags_2025,ev_0009394,active,given,false
ttn_000699,surname,male,Азизов,Азизов,Azizov,Azizov,zags_2025,ev_0011583,active,surname,false
ttn_000700,surname,female,Азизова,Азизова,Azizova,Azizova,zags_2025,ev_0011584,active,surname,false
ttn_000704,given,female,Азилә,Азиля,Azila,Azilia,zags_2025,ev_0009395,active,given,false
ttn_000706,given,male,Әҗем,Азим,Acem,Azim,zags_2025,ev_0000328,active,given,false
ttn_000707,given,female,Әзимә,Азима,Azima,Azima,zags_2025,ev_0009396,active,given,false
ttn_000708,surname,male,Әҗемов,Азимов,Acemov,Azimov,zags_2025,ev_0011585,active,surname,false
ttn_000709,surname,female,Әҗемова,Азимова,Acemova,Azimova,zags_2025,ev_0011586,active,surname,false
ttn_000712,given,female,Әзирә,Азира,Azira,Azira,zags_2025,ev_0009397,active,given,false
ttn_000713,given,male,Әзмәт,Азмет,Azmat,Azmet,zags_2025,ev_0000331,active,given,false
ttn_000714,surname,male,Әзмәтов,Азметов,Azmatov,Azmetov,zags_2025,ev_0011587,active,surname,false
ttn_000715,surname,female,Әзмәтова,Азметова,Azmatova,Azmetova,zags_2025,ev_0011588,active,surname,false
ttn_000718,surname,male,Азнабаев,Азнабаев,Aznabaev,Aznabaev,zags_2025,ev_0011589,active,surname,false
ttn_000719,surname,female,Азнабаева,Азнабаева,Aznabaeva,Aznabaeva,zags_2025,ev_0011590,active,surname,false
ttn_000722,given,male,Азнабай,Азнабай,Aznabay,Aznabai,zags_2025,ev_0000334,active,given,false
ttn_000730,given,male,Азнагол,Азнагул,Aznagol,Aznagul,zags_2025,ev_0000337,active,given,false
ttn_000731,surname,male,Азнаголов,Азнагулов,Aznagolov,Aznagulov,zags_2025,ev_0011591,active,surname,false
ttn_000732,surname,female,Азнаголова,Азнагулова,Aznagolova,Aznagulova,zags_2025,ev_0011592,active,surname,false
ttn_000735,given,male,Әзһәр,Азхар,Azhar,Azkhar,zags_2025,ev_0000340,active,given,false
ttn_000736,surname,male,Әзһәров,Азхаров,Azharov,Azkharov,zags_2025,ev_0011593,active,surname,false
ttn_000737,surname,female,Әзһәрова,Азхарова,Azharova,Azkharova,zags_2025,ev_0011594,active,surname,false
ttn_000740,given,female,Аида,Аида,Aida,Aida,zags_2025,ev_0009405,active,given,false
ttn_000742,given,female,Айбану,Айбану,Aybanu,Aibanu,zags_2025,ev_0009398,active,given,false
ttn_000743,given,male,Айбарс,Айбарс,Aybars,Aibars,zags_2025,ev_0000343,active,given,false
ttn_000746,surname,male,Айбарсов,Айбарсов,Aybarsov,Aibarsov,zags_2025,ev_0011595,active,surname,false
ttn_000747,surname,female,Айбарсова,Айбарсова,Aybarsova,Aibarsova,zags_2025,ev_0011596,active,surname,false
ttn_000750,given,male,Айбаш,Айбаш,Aybash,Aibash,zags_2025,ev_0000346,active,given,false
