alias_id,name_id,alias,script,language_tag,alias_type,method,confidence,source_id,rule_id
a_0000176,ttn_000177,Әбелкасыйм,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000177,ttn_000178,Abelkasimov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000178,ttn_000178,Abelkasyymov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000179,ttn_000178,Әбелкасыймов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000180,ttn_000179,Abelkasimova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000181,ttn_000179,Abelkasyymova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000182,ttn_000179,Әбелкасыймова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000183,ttn_000182,Abelkaium,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000184,ttn_000182,Abelkayum,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000185,ttn_000182,Әбелкаюм,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000186,ttn_000183,Abelkaiumov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000187,ttn_000183,Abelkayumov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000188,ttn_000183,Әбелкаюмов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000189,ttn_000184,Abelkaiumova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000190,ttn_000184,Abelkayumova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000191,ttn_000184,Әбелкаюмова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000192,ttn_000187,Abelmanikh,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000193,ttn_000187,Abelmanix,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000194,ttn_000187,Әбелмәних,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000195,ttn_000188,Abelmanikhov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000196,ttn_000188,Abelmanixov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000197,ttn_000188,Әбелмәнихов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000198,ttn_000189,Abelmanikhova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000199,ttn_000189,Abelmanixova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000200,ttn_000189,Әбелмәнихова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000201,ttn_000192,Abelmotallap,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000202,ttn_000192,Abelmutallap,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000203,ttn_000192,Әбелмоталлап,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000204,ttn_000193,Abelmotallapov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000205,ttn_000193,Abelmutallapov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000206,ttn_000193,Әбелмоталлапов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000207,ttn_000194,Abelmotallapova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000208,ttn_000194,Abelmutallapova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000209,ttn_000194,Әбелмоталлапова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000210,ttn_000197,Abelfaez,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000211,ttn_000197,Abelfaiz,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000212,ttn_000197,Әбелфәез,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000213,ttn_000198,Abelfaezov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000214,ttn_000198,Abelfaizov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000215,ttn_000198,Әбелфәезов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000216,ttn_000199,Abelfaezova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000217,ttn_000199,Abelfaizova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000218,ttn_000199,Әбелфәезова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000219,ttn_000202,Abelkhair,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000220,ttn_000202,Abelxaer,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000221,ttn_000202,Әбелхәер,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000222,ttn_000203,Abelkhairov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000223,ttn_000203,Abelxaerov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000224,ttn_000203,Әбелхәеров,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000225,ttn_000204,Abelkhairova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000226,ttn_000204,Abelxaerova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000227,ttn_000204,Әбелхәерова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000228,ttn_000207,Abelkhakim,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000229,ttn_000207,Abelxakim,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000230,ttn_000207,Әбелхәким,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000231,ttn_000208,Abelkhakimov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000232,ttn_000208,Abelxakimov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000233,ttn_000208,Әбелхәкимов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000234,ttn_000209,Abelkhakimova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000235,ttn_000209,Abelxakimova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000236,ttn_000209,Әбелхәкимова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000237,ttn_000212,Abelkhalilev,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000238,ttn_000212,Abelxalilev,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000239,ttn_000212,Әбелхәлилев,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000240,ttn_000213,Abelkhalileva,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000241,ttn_000213,Abelxalileva,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000242,ttn_000213,Әбелхәлилева,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000243,ttn_000216,Abelkhalil,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000244,ttn_000216,Abelxalil,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000245,ttn_000216,Әбелхәлил,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000246,ttn_000217,Abelkhan,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000247,ttn_000217,Abelxan,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000248,ttn_000217,Әбелхан,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000249,ttn_000218,Abelkhanif,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000250,ttn_000218,Abelxanif,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000251,ttn_000218,Әбелхәниф,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000252,ttn_000219,Abelkhanifov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000253,ttn_000219,Abelxanifov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000254,ttn_000219,Әбелхәнифов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000255,ttn_000220,Abelkhanifova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000256,ttn_000220,Abelxanifova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000257,ttn_000220,Әбелхәнифова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000258,ttn_000223,Abelkhanov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000259,ttn_000223,Abelxanov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000260,ttn_000223,Әбелханов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000261,ttn_000224,Abelkhanova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000262,ttn_000224,Abelxanova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000263,ttn_000224,Әбелханова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000264,ttn_000227,Abelkharis,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000265,ttn_000227,Abelxaris,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000266,ttn_000227,Әбелхарис,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000267,ttn_000228,Abelkharisov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000268,ttn_000228,Abelxarisov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000269,ttn_000228,Әбелхарисов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000270,ttn_000229,Abelkharisova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000271,ttn_000229,Abelxarisova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000272,ttn_000229,Әбелхарисова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000273,ttn_000232,Abelkhasan,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000274,ttn_000232,Abelxasan,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000275,ttn_000232,Әбелхәсән,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000276,ttn_000233,Abelkhasanov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000277,ttn_000233,Abelxasanov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000278,ttn_000233,Әбелхәсәнов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000279,ttn_000234,Abelkhasanova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000280,ttn_000234,Abelxasanova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000281,ttn_000234,Әбелхәсәнова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000282,ttn_000237,Abessalam,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000283,ttn_000237,Abessaliam,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000284,ttn_000237,Әбессәлам,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000285,ttn_000238,Abessalamov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000286,ttn_000238,Abessaliamov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000287,ttn_000238,Әбессәламов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000288,ttn_000239,Abessalamova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000289,ttn_000239,Abessaliamova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000290,ttn_000239,Әбессәламова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000291,ttn_000244,Ablaz,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000292,ttn_000244,Abliaz,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000293,ttn_000244,Әбләз,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000294,ttn_000245,Ablazov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000295,ttn_000245,Abliazov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000296,ttn_000245,Әбләзов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000297,ttn_000246,Ablazova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000298,ttn_000246,Abliazova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000299,ttn_000246,Әбләзова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000300,ttn_000249,Abrar,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000301,ttn_000249,Әбрар,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000302,ttn_000250,Abraretdin,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000303,ttn_000250,Әбраретдин,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000304,ttn_000251,Abraretdinov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000305,ttn_000251,Әбраретдинов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000306,ttn_000252,Abraretdinova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000307,ttn_000252,Әбраретдинова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000308,ttn_000255,Abrarov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000309,ttn_000255,Әбраров,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000310,ttn_000256,Abrarova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000311,ttn_000256,Әбрарова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000312,ttn_000260,Abrui,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000313,ttn_000260,Abruy,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0000314,ttn_000260,Абруй,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000315,ttn_000264,Abubaker,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000316,ttn_000264,Әбүбәкер,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000317,ttn_000265,Abubakerov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000318,ttn_000265,Әбүбәкеров,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000319,ttn_000266,Abubakerova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000320,ttn_000266,Әбүбәкерова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000321,ttn_000269,Abugali,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000322,ttn_000269,Әбугали,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000323,ttn_000270,Abugaliev,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000324,ttn_000270,Әбугалиев,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000325,ttn_000271,Abugalieva,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000326,ttn_000271,Әбугалиева,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000327,ttn_000274,Abugalim,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000328,ttn_000274,Әбугалим,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000329,ttn_000275,Abugalimov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000330,ttn_000275,Әбугалимов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000331,ttn_000276,Abugalimova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000332,ttn_000276,Әбугалимова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000333,ttn_000279,Abuzar,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000334,ttn_000279,Әбүзәр,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000335,ttn_000280,Abuzarov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000336,ttn_000280,Әбүзәров,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000337,ttn_000281,Abuzarova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000338,ttn_000281,Әбүзәрова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000339,ttn_000284,Abukalim,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000340,ttn_000284,Әбүкәлим,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000341,ttn_000285,Abukalimov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000342,ttn_000285,Әбүкәлимов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000343,ttn_000286,Abukalimova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000344,ttn_000286,Әбүкәлимова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000345,ttn_000289,Abukarim,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000346,ttn_000289,Әбүкәрим,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000347,ttn_000290,Abukarimov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000348,ttn_000290,Әбүкәримов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0000349,ttn_000291,Abukarimova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0000350,ttn_000291,Әбүкәримова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
