name_id,entity_type,gender,origin_family,usage_community,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,primary_form_global,primary_form_tt,primary_form_ru,source_id,source_row,status,notes
ttn_023708,given,male,unknown,tatar_registry,Солтангәрәй,Султангарай,Soltangaray,Sultangarai,Султангарай,Солтангәрәй,Султангарай,zags_2025,ev_0007468,active,given
ttn_023709,given,male,unknown,tatar_registry,Солтангол,Султангул,Soltangol,Sultangul,Султангул,Солтангол,Султангул,zags_2025,ev_0007471,active,given
ttn_023710,surname,male,unknown,tatar_registry,Солтанголов,Султангулов,Soltangolov,Sultangulov,Султангулов,Солтанголов,Султангулов,zags_2025,ev_0016345,active,surname
ttn_023711,surname,female,unknown,tatar_registry,Солтанголова,Султангулова,Soltangolova,Sultangulova,Султангулова,Солтанголова,Султангулова,zags_2025,ev_0016346,active,surname
ttn_023714,given,female,unknown,tatar_registry,Солтангөл,Султангуль,Soltangol,Sultangul,Султангуль,Солтангөл,Султангуль,zags_2025,ev_0010842,active,given
ttn_023715,given,female,unknown,tatar_registry,Солтания,Султания,Soltaniya,Sultaniia,Султания,Солтания,Султания,zags_2025,ev_0010843,active,given
ttn_023716,given,male,unknown,tatar_registry,Солтанморат,Султанмурат,Soltanmorat,Sultanmurat,Султанмурат,Солтанморат,Султанмурат,zags_2025,ev_0007474,active,given
ttn_023717,surname,male,unknown,tatar_registry,Солтанморатов,Султанмуратов,Soltanmoratov,Sultanmuratov,Султанмуратов,Солтанморатов,Султанмуратов,zags_2025,ev_0016347,active,surname
ttn_023718,surname,female,unknown,tatar_registry,Солтанморатова,Султанмуратова,Soltanmoratova,Sultanmuratova,Султанмуратова,Солтанморатова,Султанмуратова,zags_2025,ev_0016348,active,surname
ttn_023721,surname,male,unknown,tatar_registry,Солтанов,Султанов,Soltanov,Sultanov,Султанов,Солтанов,Султанов,zags_2025,ev_0016349,active,surname
ttn_023722,surname,female,unknown,tatar_registry,Солтанова,Султанова,Soltanova,Sultanova,Султанова,Солтанова,Султанова,zags_2025,ev_0016350,active,surname
ttn_023725,given,female,unknown,tatar_registry,Сөмәйрә,Сумайра,Somayra,Sumaira,Сумайра,Сөмәйрә,Сумайра,zags_2025,ev_0010844,active,given
ttn_023726,given,female,unknown,tatar_registry,Сөмәя,Сумая,Somaya,Sumaia,Сумая,Сөмәя,Сумая,zags_2025,ev_0010845,active,given
ttn_023727,given,male,unknown,tatar_registry,Сөнгать,Сунгат,Songat,Sungat,Сунгат,Сөнгать,Сунгат,zags_2025,ev_0007477,active,given
ttn_023728,surname,male,unknown,tatar_registry,Сөнгатьбаев,Сунгатбаев,Songatbaev,Sungatbaev,Сунгатбаев,Сөнгатьбаев,Сунгатбаев,zags_2025,ev_0016351,active,surname
ttn_023729,surname,female,unknown,tatar_registry,Сөнгатьбаева,Сунгатбаева,Songatbaeva,Sungatbaeva,Сунгатбаева,Сөнгатьбаева,Сунгатбаева,zags_2025,ev_0016352,active,surname
ttn_023732,given,male,unknown,tatar_registry,Сөнгатьбай,Сунгатбай,Songatbay,Sungatbai,Сунгатбай,Сөнгатьбай,Сунгатбай,zags_2025,ev_0007480,active,given
ttn_023733,surname,male,unknown,tatar_registry,Сөнгатов,Сунгатов,Songatov,Sungatov,Сунгатов,Сөнгатов,Сунгатов,zags_2025,ev_0016353,active,surname
ttn_023734,surname,female,unknown,tatar_registry,Сөнгатова,Сунгатова,Songatova,Sungatova,Сунгатова,Сөнгатова,Сунгатова,zags_2025,ev_0016354,active,surname
ttn_023737,given,male,unknown,tatar_registry,Сөнгатулла,Сунгатулла,Songatulla,Sungatulla,Сунгатулла,Сөнгатулла,Сунгатулла,zags_2025,ev_0007483,active,given
ttn_023738,surname,male,unknown,tatar_registry,Сөнгатуллин,Сунгатуллин,Songatullin,Sungatullin,Сунгатуллин,Сөнгатуллин,Сунгатуллин,zags_2025,ev_0016355,active,surname
ttn_023739,surname,female,unknown,tatar_registry,Сөнгатуллина,Сунгатуллина,Songatullina,Sungatullina,Сунгатуллина,Сөнгатуллина,Сунгатуллина,zags_2025,ev_0016356,active,surname
ttn_023742,surname,male,unknown,tatar_registry,Сөнчәләев,Сунчалеев,Sonchalaev,Sunchaleev,Сунчалеев,Сөнчәләев,Сунчалеев,zags_2025,ev_0016357,active,surname
ttn_023743,surname,female,unknown,tatar_registry,Сөнчәләева,Сунчалеева,Sonchalaeva,Sunchaleeva,Сунчалеева,Сөнчәләева,Сунчалеева,zags_2025,ev_0016358,active,surname
ttn_023746,given,male,unknown,tatar_registry,Сөнчәләй,Сунчалей,Sonchalay,Sunchalei,Сунчалей,Сөнчәләй,Сунчалей,zags_2025,ev_0007486,active,given
ttn_023747,given,female,unknown,tatar_registry,Сүрия,Сурия,Suriya,Suriia,Сурия,Сүрия,Сурия,zags_2025,ev_0010846,active,given
ttn_023748,given,female,unknown,tatar_registry,Сорур,Сурур,Sorur,Surur,Сурур,Сорур,Сурур,zags_2025,ev_0010847,active,given
ttn_023749,given,female,unknown,tatar_registry,Сорурбанат,Сурурбанат,Sorurbanat,Sururbanat,Сурурбанат,Сорурбанат,Сурурбанат,zags_2025,ev_0010848,active,given
ttn_023750,given,female,unknown,tatar_registry,Сорурвафа,Сурурвафа,Sorurvafa,Sururvafa,Сурурвафа,Сорурвафа,Сурурвафа,zags_2025,ev_0010849,active,given
ttn_023751,given,male,unknown,tatar_registry,Соруретдин,Суруретдин,Soruretdin,Sururetdin,Суруретдин,Соруретдин,Суруретдин,zags_2025,ev_0007489,active,given
ttn_023752,surname,male,unknown,tatar_registry,Соруретдинов,Суруретдинов,Soruretdinov,Sururetdinov,Суруретдинов,Соруретдинов,Суруретдинов,zags_2025,ev_0016359,active,surname
ttn_023753,surname,female,unknown,tatar_registry,Соруретдинова,Суруретдинова,Soruretdinova,Sururetdinova,Суруретдинова,Соруретдинова,Суруретдинова,zags_2025,ev_0016360,active,surname
ttn_023756,given,female,unknown,tatar_registry,Сусылу,Сусылу,Susylu,Susylu,Сусылу,Сусылу,Сусылу,zags_2025,ev_0010850,active,given
ttn_023758,given,male,unknown,tatar_registry,Суфиәхмәт,Суфиахмет,Sufiaxmat,Sufiakhmet,Суфиахмет,Суфиәхмәт,Суфиахмет,zags_2025,ev_0007492,active,given
ttn_023759,surname,male,unknown,tatar_registry,Суфиәхмәтов,Суфиахметов,Sufiaxmatov,Sufiakhmetov,Суфиахметов,Суфиәхмәтов,Суфиахметов,zags_2025,ev_0016361,active,surname
ttn_023760,surname,female,unknown,tatar_registry,Суфиәхмәтова,Суфиахметова,Sufiaxmatova,Sufiakhmetova,Суфиахметова,Суфиәхмәтова,Суфиахметова,zags_2025,ev_0016362,active,surname
ttn_023763,given,female,unknown,tatar_registry,Суфия,Суфия,Sufiya,Sufiia,Суфия,Суфия,Суфия,zags_2025,ev_0010851,active,given
ttn_023764,given,male,unknown,tatar_registry,Суфиян,Суфиян,Sufiyan,Sufiian,Суфиян,Суфиян,Суфиян,zags_2025,ev_0007495,active,given
ttn_023767,surname,male,unknown,tatar_registry,Суфиянов,Суфиянов,Sufiyanov,Sufiianov,Суфиянов,Суфиянов,Суфиянов,zags_2025,ev_0016363,active,surname
ttn_023768,surname,female,unknown,tatar_registry,Суфиянова,Суфиянова,Sufiyanova,Sufiianova,Суфиянова,Суфиянова,Суфиянова,zags_2025,ev_0016364,active,surname
ttn_023771,given,male,unknown,tatar_registry,Суфияр,Суфияр,Sufiyar,Sufiiar,Суфияр,Суфияр,Суфияр,zags_2025,ev_0007498,active,given
ttn_023774,surname,male,unknown,tatar_registry,Суфияров,Суфияров,Sufiyarov,Sufiiarov,Суфияров,Суфияров,Суфияров,zags_2025,ev_0016365,active,surname
ttn_023775,surname,female,unknown,tatar_registry,Суфиярова,Суфиярова,Sufiyarova,Sufiiarova,Суфиярова,Суфиярова,Суфиярова,zags_2025,ev_0016366,active,surname
ttn_023784,given,male,unknown,tatar_registry,Сөхбәт,Сухбет,Soxbat,Sukhbet,Сухбет,Сөхбәт,Сухбет,zags_2025,ev_0007501,active,given
ttn_023785,surname,male,unknown,tatar_registry,Сөхбәтов,Сухбетов,Soxbatov,Sukhbetov,Сухбетов,Сөхбәтов,Сухбетов,zags_2025,ev_0016367,active,surname
ttn_023786,surname,female,unknown,tatar_registry,Сөхбәтова,Сухбетова,Soxbatova,Sukhbetova,Сухбетова,Сөхбәтова,Сухбетова,zags_2025,ev_0016368,active,surname
ttn_023789,given,male,unknown,tatar_registry,Сөендек,Суюндек,Soendek,Suiundek,Суюндек,Сөендек,Суюндек,zags_2025,ev_0007504,active,given
ttn_023790,surname,male,unknown,tatar_registry,Сөендеков,Суюндеков,Soendekov,Suiundekov,Суюндеков,Сөендеков,Суюндеков,zags_2025,ev_0016369,active,surname
ttn_023791,surname,female,unknown,tatar_registry,Сөендекова,Суюндекова,Soendekova,Suiundekova,Суюндекова,Сөендекова,Суюндекова,zags_2025,ev_0016370,active,surname
ttn_023794,given,female,unknown,tatar_registry,Сылу,Сылу,Sylu,Sylu,Сылу,Сылу,Сылу,zags_2025,ev_0010853,active,given
ttn_023795,given,female,unknown,tatar_registry,Сылубану,Сылубану,Sylubanu,Sylubanu,Сылубану,Сылубану,Сылубану,zags_2025,ev_0010854,active,given
ttn_023796,given,female,unknown,tatar_registry,Сылубиби,Сылубиби,Sylubibi,Sylubibi,Сылубиби,Сылубиби,Сылубиби,zags_2025,ev_0010855,active,given
ttn_023797,given,female,unknown,tatar_registry,Сылубикә,Сылубикя,Sylubika,Sylubikia,Сылубикя,Сылубикә,Сылубикя,zags_2025,ev_0010856,active,given
ttn_023799,given,female,unknown,tatar_registry,Сылуназ,Сылуназ,Sylunaz,Sylunaz,Сылуназ,Сылуназ,Сылуназ,zags_2025,ev_0010857,active,given
ttn_023800,given,female,unknown,tatar_registry,Сылуниса,Сылуниса,Sylunisa,Sylunisa,Сылуниса,Сылуниса,Сылуниса,zags_2025,ev_0010858,active,given
ttn_023801,given,female,unknown,tatar_registry,Сөмбел,Сюмбель,Sombel,Siumbel,Сюмбель,Сөмбел,Сюмбель,zags_2025,ev_0010859,active,given
ttn_023802,given,female,unknown,tatar_registry,Сөмбелә,Сюмбеля,Sombela,Siumbelia,Сюмбеля,Сөмбелә,Сюмбеля,zags_2025,ev_0010860,active,given
ttn_023803,given,female,unknown,tatar_registry,Сөембика,Сююмбикя,Soembika,Siuiumbikia,Сююмбикя,Сөембика,Сююмбикя,zags_2025,ev_0010852,active,given
ttn_024342,given,female,unknown,tatar_registry,Табибә,Табиба,Tabiba,Tabiba,Табиба,Табибә,Табиба,zags_2025,ev_0010861,active,given
ttn_024344,given,female,unknown,tatar_registry,Тәбилә,Табиля,Tabila,Tabilia,Табиля,Тәбилә,Табиля,zags_2025,ev_0010862,active,given
ttn_024345,given,male,unknown,tatar_registry,Тәбриз,Табриз,Tabriz,Tabriz,Табриз,Тәбриз,Табриз,zags_2025,ev_0007507,active,given
ttn_024346,given,female,unknown,tatar_registry,Тәбризә,Табриза,Tabriza,Tabriza,Табриза,Тәбризә,Табриза,zags_2025,ev_0010863,active,given
ttn_024347,surname,male,unknown,tatar_registry,Тәбризов,Табризов,Tabrizov,Tabrizov,Табризов,Тәбризов,Табризов,zags_2025,ev_0016371,active,surname
ttn_024348,surname,female,unknown,tatar_registry,Тәбризова,Табризова,Tabrizova,Tabrizova,Табризова,Тәбризова,Табризова,zags_2025,ev_0016372,active,surname
ttn_024351,given,female,unknown,tatar_registry,Тәбрия,Табрия,Tabriya,Tabriia,Табрия,Тәбрия,Табрия,zags_2025,ev_0010864,active,given
ttn_024355,surname,male,unknown,tatar_registry,Тавилев,Тавилев,Tavilev,Tavilev,Тавилев,Тавилев,Тавилев,zags_2025,ev_0016373,active,surname
ttn_024356,surname,female,unknown,tatar_registry,Тавилева,Тавилева,Tavileva,Tavileva,Тавилева,Тавилева,Тавилева,zags_2025,ev_0016374,active,surname
ttn_024359,given,male,unknown,tatar_registry,Тавил,Тавиль,Tavil,Tavil,Тавиль,Тавил,Тавиль,zags_2025,ev_0007510,active,given
ttn_024360,given,female,unknown,tatar_registry,Тавилә,Тавиля,Tavila,Tavilia,Тавиля,Тавилә,Тавиля,zags_2025,ev_0010865,active,given
ttn_024363,given,female,unknown,tatar_registry,Тәгъзимә,Тагзима,Tagzima,Tagzima,Тагзима,Тәгъзимә,Тагзима,zags_2025,ev_0010866,active,given
ttn_024366,given,female,unknown,tatar_registry,Тәгълимә,Таглима,Taglima,Taglima,Таглима,Тәгълимә,Таглима,zags_2025,ev_0010867,active,given
ttn_024367,given,female,unknown,tatar_registry,Тәгъмирә,Тагмира,Tagmira,Tagmira,Тагмира,Тәгъмирә,Тагмира,zags_2025,ev_0010868,active,given
ttn_024368,given,male,unknown,tatar_registry,Таҗетдин,Таджетдин,Tacetdin,Tadzhetdin,Таджетдин,Таҗетдин,Таджетдин,zags_2025,ev_0007516,active,given
ttn_024369,surname,male,unknown,tatar_registry,Таҗетдинов,Таджетдинов,Tacetdinov,Tadzhetdinov,Таджетдинов,Таҗетдинов,Таджетдинов,zags_2025,ev_0016377,active,surname
ttn_024370,surname,female,unknown,tatar_registry,Таҗетдинова,Таджетдинова,Tacetdinova,Tadzhetdinova,Таджетдинова,Таҗетдинова,Таджетдинова,zags_2025,ev_0016378,active,surname
ttn_024373,given,male,unknown,tatar_registry,Таҗиәхмәт,Таджиахмет,Taciaxmat,Tadzhiakhmet,Таджиахмет,Таҗиәхмәт,Таджиахмет,zags_2025,ev_0007519,active,given
ttn_024374,surname,male,unknown,tatar_registry,Таҗиәхмәтов,Таджиахметов,Taciaxmatov,Tadzhiakhmetov,Таджиахметов,Таҗиәхмәтов,Таджиахметов,zags_2025,ev_0016379,active,surname
ttn_024375,surname,female,unknown,tatar_registry,Таҗиәхмәтова,Таджиахметова,Taciaxmatova,Tadzhiakhmetova,Таджиахметова,Таҗиәхмәтова,Таджиахметова,zags_2025,ev_0016380,active,surname
ttn_024378,given,female,unknown,tatar_registry,Таҗибә,Таджиба,Taciba,Tadzhiba,Таджиба,Таҗибә,Таджиба,zags_2025,ev_0010869,active,given
ttn_024379,surname,male,unknown,tatar_registry,Таҗибаев,Таджибаев,Tacibaev,Tadzhibaev,Таджибаев,Таҗибаев,Таджибаев,zags_2025,ev_0016381,active,surname
ttn_024380,surname,female,unknown,tatar_registry,Таҗибаева,Таджибаева,Tacibaeva,Tadzhibaeva,Таджибаева,Таҗибаева,Таджибаева,zags_2025,ev_0016382,active,surname
ttn_024383,given,male,unknown,tatar_registry,Таҗибай,Таджибай,Tacibay,Tadzhibai,Таджибай,Таҗибай,Таджибай,zags_2025,ev_0007522,active,given
ttn_024384,given,male,unknown,tatar_registry,Таҗигол,Таджигул,Tacigol,Tadzhigul,Таджигул,Таҗигол,Таджигул,zags_2025,ev_0007525,active,given
ttn_024385,surname,male,unknown,tatar_registry,Таҗиголов,Таджигулов,Tacigolov,Tadzhigulov,Таджигулов,Таҗиголов,Таджигулов,zags_2025,ev_0016383,active,surname
ttn_024386,surname,female,unknown,tatar_registry,Таҗиголова,Таджигулова,Tacigolova,Tadzhigulova,Таджигулова,Таҗиголова,Таджигулова,zags_2025,ev_0016384,active,surname
ttn_024389,given,female,unknown,tatar_registry,Таҗидә,Таджида,Tacida,Tadzhida,Таджида,Таҗидә,Таджида,zags_2025,ev_0010870,active,given
ttn_024390,given,male,unknown,tatar_registry,Таҗиморат,Таджимурат,Tacimorat,Tadzhimurat,Таджимурат,Таҗиморат,Таджимурат,zags_2025,ev_0007528,active,given
ttn_024391,surname,male,unknown,tatar_registry,Таҗиморатов,Таджимуратов,Tacimoratov,Tadzhimuratov,Таджимуратов,Таҗиморатов,Таджимуратов,zags_2025,ev_0016385,active,surname
ttn_024392,surname,female,unknown,tatar_registry,Таҗиморатова,Таджимуратова,Tacimoratova,Tadzhimuratova,Таджимуратова,Таҗиморатова,Таджимуратова,zags_2025,ev_0016386,active,surname
ttn_024395,given,male,unknown,tatar_registry,Таҗимөхәммәт,Таджимухаммет,Tacimoxammat,Tadzhimukhammet,Таджимухаммет,Таҗимөхәммәт,Таджимухаммет,zags_2025,ev_0007531,active,given
ttn_024396,surname,male,unknown,tatar_registry,Таҗимөхәммәтов,Таджимухамметов,Tacimoxammatov,Tadzhimukhammetov,Таджимухамметов,Таҗимөхәммәтов,Таджимухамметов,zags_2025,ev_0016387,active,surname
ttn_024397,surname,female,unknown,tatar_registry,Таҗимөхәммәтова,Таджимухамметова,Tacimoxammatova,Tadzhimukhammetova,Таджимухамметова,Таҗимөхәммәтова,Таджимухамметова,zags_2025,ev_0016388,active,surname
ttn_024400,given,male,unknown,tatar_registry,Таҗинур,Таджинур,Tacinur,Tadzhinur,Таджинур,Таҗинур,Таджинур,zags_2025,ev_0007534,active,given
ttn_024401,surname,male,unknown,tatar_registry,Таҗинуров,Таджинуров,Tacinurov,Tadzhinurov,Таджинуров,Таҗинуров,Таджинуров,zags_2025,ev_0016389,active,surname
ttn_024402,surname,female,unknown,tatar_registry,Таҗинурова,Таджинурова,Tacinurova,Tadzhinurova,Таджинурова,Таҗинурова,Таджинурова,zags_2025,ev_0016390,active,surname
ttn_024405,given,female,unknown,tatar_registry,Таҗирә,Таджира,Tacira,Tadzhira,Таджира,Таҗирә,Таджира,zags_2025,ev_0010871,active,given
ttn_024406,given,male,unknown,tatar_registry,Таҗдар,Таздар,Tacdar,Tazdar,Таздар,Таҗдар,Таздар,zags_2025,ev_0007513,active,given
ttn_024407,surname,male,unknown,tatar_registry,Таҗдаров,Таздаров,Tacdarov,Tazdarov,Таздаров,Таҗдаров,Таздаров,zags_2025,ev_0016375,active,surname
ttn_024408,surname,female,unknown,tatar_registry,Таҗдарова,Таздарова,Tacdarova,Tazdarova,Таздарова,Таҗдарова,Таздарова,zags_2025,ev_0016376,active,surname
ttn_024411,given,female,unknown,tatar_registry,Тәзкирә,Тазкира,Tazkira,Tazkira,Тазкира,Тәзкирә,Тазкира,zags_2025,ev_0010872,active,given
ttn_024412,given,female,unknown,tatar_registry,Таибә,Таиба,Taiba,Taiba,Таиба,Таибә,Таиба,zags_2025,ev_0010873,active,given
ttn_024414,given,male,unknown,tatar_registry,Таир,Таир,Tair,Tair,Таир,Таир,Таир,zags_2025,ev_0007537,active,given
ttn_024417,given,female,unknown,tatar_registry,Таирә,Таира,Taira,Taira,Таира,Таирә,Таира,zags_2025,ev_0010874,active,given
ttn_024418,surname,male,unknown,tatar_registry,Таиров,Таиров,Tairov,Tairov,Таиров,Таиров,Таиров,zags_2025,ev_0016391,active,surname
ttn_024419,surname,female,unknown,tatar_registry,Таирова,Таирова,Tairova,Tairova,Таирова,Таирова,Таирова,zags_2025,ev_0016392,active,surname
ttn_024423,given,female,unknown,tatar_registry,Таифә,Таифа,Taifa,Taifa,Таифа,Таифә,Таифа,zags_2025,ev_0010875,active,given
ttn_024425,given,male,unknown,tatar_registry,Тәймур,Таймур,Taymur,Taimur,Таймур,Тәймур,Таймур,zags_2025,ev_0007540,active,given
ttn_024426,given,male,unknown,tatar_registry,Тәймураз,Таймураз,Taymuraz,Taimuraz,Таймураз,Тәймураз,Таймураз,zags_2025,ev_0007543,active,given
ttn_024427,surname,male,unknown,tatar_registry,Тәймуразов,Таймуразов,Taymurazov,Taimurazov,Таймуразов,Тәймуразов,Таймуразов,zags_2025,ev_0016393,active,surname
ttn_024430,surname,male,unknown,tatar_registry,Тәймуров,Таймуров,Taymurov,Taimurov,Таймуров,Тәймуров,Таймуров,zags_2025,ev_0016395,active,surname
ttn_024431,surname,female,unknown,tatar_registry,Тәймурова,Таймурова,Taymurova,Taimurova,Таймурова,Тәймурова,Таймурова,zags_2025,ev_0016396,active,surname
ttn_024434,surname,male,unknown,tatar_registry,Тәкмилев,Такмилев,Takmilev,Takmilev,Такмилев,Тәкмилев,Такмилев,zags_2025,ev_0016397,active,surname
ttn_024435,surname,female,unknown,tatar_registry,Тәкмилева,Такмилева,Takmileva,Takmileva,Такмилева,Тәкмилева,Такмилева,zags_2025,ev_0016398,active,surname
ttn_024438,given,male,unknown,tatar_registry,Тәкмил,Такмиль,Takmil,Takmil,Такмиль,Тәкмил,Такмиль,zags_2025,ev_0007546,active,given
ttn_024439,given,male,unknown,tatar_registry,Тәкъсим,Таксим,Taksim,Taksim,Таксим,Тәкъсим,Таксим,zags_2025,ev_0007549,active,given
ttn_024440,given,female,unknown,tatar_registry,Тәкъсимә,Таксима,Taksima,Taksima,Таксима,Тәкъсимә,Таксима,zags_2025,ev_0010876,active,given
ttn_024441,surname,male,unknown,tatar_registry,Тәкъсимов,Таксимов,Taksimov,Taksimov,Таксимов,Тәкъсимов,Таксимов,zags_2025,ev_0016399,active,surname
ttn_024442,surname,female,unknown,tatar_registry,Тәкъсимова,Таксимова,Taksimova,Taksimova,Таксимова,Тәкъсимова,Таксимова,zags_2025,ev_0016400,active,surname
ttn_024445,surname,male,unknown,tatar_registry,Тәкъфилев,Такфилев,Takfilev,Takfilev,Такфилев,Тәкъфилев,Такфилев,zags_2025,ev_0016401,active,surname
ttn_024446,surname,female,unknown,tatar_registry,Тәкъфилева,Такфилева,Takfileva,Takfileva,Такфилева,Тәкъфилева,Такфилева,zags_2025,ev_0016402,active,surname
ttn_024449,given,male,unknown,tatar_registry,Тәкъфил,Такфиль,Takfil,Takfil,Такфиль,Тәкъфил,Такфиль,zags_2025,ev_0007552,active,given
ttn_024450,given,female,unknown,tatar_registry,Тәкъфилә,Такфиля,Takfila,Takfilia,Такфиля,Тәкъфилә,Такфиля,zags_2025,ev_0010877,active,given
ttn_024451,given,female,unknown,tatar_registry,Тәкъфия,Такфия,Takfiya,Takfiia,Такфия,Тәкъфия,Такфия,zags_2025,ev_0010878,active,given
ttn_024454,given,male,unknown,tatar_registry,Тәлгать,Талгат,Talgat,Talgat,Талгат,Тәлгать,Талгат,zags_2025,ev_0007555,active,given
ttn_024455,surname,male,unknown,tatar_registry,Тәлгатов,Талгатов,Talgatov,Talgatov,Талгатов,Тәлгатов,Талгатов,zags_2025,ev_0016403,active,surname
ttn_024456,surname,female,unknown,tatar_registry,Тәлгатова,Талгатова,Talgatova,Talgatova,Талгатова,Тәлгатова,Талгатова,zags_2025,ev_0016404,active,surname
ttn_024459,given,male,unknown,tatar_registry,Талибулла,Талибулла,Talibulla,Talibulla,Талибулла,Талибулла,Талибулла,zags_2025,ev_0007558,active,given
ttn_024462,surname,male,unknown,tatar_registry,Талибуллин,Талибуллин,Talibullin,Talibullin,Талибуллин,Талибуллин,Талибуллин,zags_2025,ev_0016405,active,surname
ttn_024463,surname,female,unknown,tatar_registry,Талибуллина,Талибуллина,Talibullina,Talibullina,Талибуллина,Талибуллина,Талибуллина,zags_2025,ev_0016406,active,surname
ttn_024466,given,female,unknown,tatar_registry,Тәлига,Талига,Taliga,Taliga,Талига,Тәлига,Талига,zags_2025,ev_0010879,active,given
ttn_024467,given,male,unknown,tatar_registry,Талип,Талип,Talip,Talip,Талип,Талип,Талип,zags_2025,ev_0007561,active,given
ttn_024470,surname,male,unknown,tatar_registry,Талипов,Талипов,Talipov,Talipov,Талипов,Талипов,Талипов,zags_2025,ev_0016407,active,surname
ttn_024471,surname,female,unknown,tatar_registry,Талипова,Талипова,Talipova,Talipova,Талипова,Талипова,Талипова,zags_2025,ev_0016408,active,surname
ttn_024472,given,female,unknown,tatar_registry,Талия,Талия,Taliya,Taliia,Талия,Талия,Талия,zags_2025,ev_0010880,active,given
ttn_024473,given,male,unknown,tatar_registry,Талмас,Талмас,Talmas,Talmas,Талмас,Талмас,Талмас,zags_2025,ev_0007564,active,given
ttn_024476,surname,male,unknown,tatar_registry,Талмасов,Талмасов,Talmasov,Talmasov,Талмасов,Талмасов,Талмасов,zags_2025,ev_0016409,active,surname
ttn_024477,surname,female,unknown,tatar_registry,Талмасова,Талмасова,Talmasova,Talmasova,Талмасова,Талмасова,Талмасова,zags_2025,ev_0016410,active,surname
ttn_024482,given,male,unknown,tatar_registry,Тамерлан,Тамерлан,Tamerlan,Tamerlan,Тамерлан,Тамерлан,Тамерлан,zags_2025,ev_0007567,active,given
ttn_024485,surname,male,unknown,tatar_registry,Тамерланов,Тамерланов,Tamerlanov,Tamerlanov,Тамерланов,Тамерланов,Тамерланов,zags_2025,ev_0016411,active,surname
ttn_024486,surname,female,unknown,tatar_registry,Тамерланова,Тамерланова,Tamerlanova,Tamerlanova,Тамерланова,Тамерланова,Тамерланова,zags_2025,ev_0016412,active,surname
ttn_024489,given,female,unknown,tatar_registry,Тәмизә,Тамиза,Tamiza,Tamiza,Тамиза,Тәмизә,Тамиза,zags_2025,ev_0010881,active,given
ttn_024490,given,female,unknown,tatar_registry,Тәминә,Тамина,Tamina,Tamina,Тамина,Тәминә,Тамина,zags_2025,ev_0010882,active,given
ttn_024491,given,male,unknown,tatar_registry,Тәминдар,Таминдар,Tamindar,Tamindar,Таминдар,Тәминдар,Таминдар,zags_2025,ev_0007570,active,given
ttn_024492,surname,male,unknown,tatar_registry,Тәминдаров,Таминдаров,Tamindarov,Tamindarov,Таминдаров,Тәминдаров,Таминдаров,zags_2025,ev_0016413,active,surname
ttn_024493,surname,female,unknown,tatar_registry,Тәминдарова,Таминдарова,Tamindarova,Tamindarova,Таминдарова,Тәминдарова,Таминдарова,zags_2025,ev_0016414,active,surname
ttn_024496,given,female,unknown,tatar_registry,Тамчы,Тамчы,Tamchy,Tamchy,Тамчы,Тамчы,Тамчы,zags_2025,ev_0010883,active,given
ttn_024497,given,female,unknown,tatar_registry,Тамчыгөл,Тамчыгуль,Tamchygol,Tamchygul,Тамчыгуль,Тамчыгөл,Тамчыгуль,zags_2025,ev_0010884,active,given
ttn_024499,given,female,unknown,tatar_registry,Тәнвирә,Танвира,Tanvira,Tanvira,Танвира,Тәнвирә,Танвира,zags_2025,ev_0010885,active,given
ttn_024500,given,female,unknown,tatar_registry,Таңгөл,Тангуль,Tangol,Tangul,Тангуль,Таңгөл,Тангуль,zags_2025,ev_0010886,active,given
ttn_024501,surname,male,unknown,tatar_registry,Тәнзилев,Танзилев,Tanzilev,Tanzilev,Танзилев,Тәнзилев,Танзилев,zags_2025,ev_0016415,active,surname
ttn_024502,surname,female,unknown,tatar_registry,Тәнзилева,Танзилева,Tanzileva,Tanzileva,Танзилева,Тәнзилева,Танзилева,zags_2025,ev_0016416,active,surname
ttn_024505,given,male,unknown,tatar_registry,Тәнзил,Танзиль,Tanzil,Tanzil,Танзиль,Тәнзил,Танзиль,zags_2025,ev_0007573,active,given
ttn_024506,given,female,unknown,tatar_registry,Тәнзилә,Танзиля,Tanzila,Tanzilia,Танзиля,Тәнзилә,Танзиля,zags_2025,ev_0010887,active,given
ttn_024507,given,male,unknown,tatar_registry,Тәнзим,Танзим,Tanzim,Tanzim,Танзим,Тәнзим,Танзим,zags_2025,ev_0007576,active,given
ttn_024508,given,female,unknown,tatar_registry,Тәнзимә,Танзима,Tanzima,Tanzima,Танзима,Тәнзимә,Танзима,zags_2025,ev_0010888,active,given
ttn_024509,surname,male,unknown,tatar_registry,Тәнзимов,Танзимов,Tanzimov,Tanzimov,Танзимов,Тәнзимов,Танзимов,zags_2025,ev_0016417,active,surname
ttn_024510,surname,female,unknown,tatar_registry,Тәнзимова,Танзимова,Tanzimova,Tanzimova,Танзимова,Тәнзимова,Танзимова,zags_2025,ev_0016418,active,surname
ttn_024513,given,female,unknown,tatar_registry,Тәнзия,Танзия,Tanziya,Tanziia,Танзия,Тәнзия,Танзия,zags_2025,ev_0010889,active,given
ttn_024514,given,male,unknown,tatar_registry,Таңморза,Танмурза,Tanmorza,Tanmurza,Танмурза,Таңморза,Танмурза,zags_2025,ev_0007579,active,given
